Number	Core	Pan
11	6778	44786
11	7610	44898
11	7878	44807
11	7270	44767
11	8972	44666
11	8236	44736
11	8629	44213
11	7779	44788
11	7176	44761
11	7419	44689
11	8434	44656
11	7740	44807
11	7166	44768
11	7427	44699
11	8412	44664
11	7320	44646
11	7799	44737
11	7245	44286
11	7485	44591
11	8535	44553
11	7382	44573
11	7376	44613
11	6802	45066
11	7038	44935
11	6481	44971
11	7964	44776
11	7306	44905
11	7647	44357
11	6964	44877
11	6410	44931
11	6625	44815
11	7492	44753
11	6939	44767
11	6408	44804
11	6641	44686
11	7481	44625
11	6558	44599
11	6955	44879
11	6443	44535
11	6657	44767
11	7535	44703
11	6582	44721
11	6580	44623
11	7540	44717
11	6972	44682
11	7219	44601
11	8204	44566
11	7122	44576
11	7126	44481
11	7177	44526
11	7490	44547
11	7748	44448
11	7106	44512
11	8818	44294
11	8045	44458
11	8420	43941
11	7698	44180
11	7057	44267
11	7294	44185
11	8284	44128
11	7609	44310
11	7004	44373
11	7253	44293
11	8213	44243
11	7195	43981
11	7625	44313
11	7044	43977
11	7273	44264
11	8269	44208
11	7220	44000
11	7169	44147
11	8239	44150
11	7584	44140
11	7849	44096
11	8957	44067
11	7774	43863
11	7729	44005
11	7781	43930
11	7415	44288
11	6815	44359
11	7054	44266
11	8004	44212
11	7002	43992
11	6962	43999
11	6978	44120
11	7532	43977
11	7221	44725
11	8143	44569
11	8604	44000
11	7803	44138
11	7122	44661
11	7390	44564
11	6757	44624
11	8377	44397
11	7642	44542
11	8010	44015
11	7056	44917
11	7333	44820
11	6736	44857
11	8279	44656
11	7594	44778
11	7980	44264
11	7238	44704
11	6663	44757
11	6905	44685
11	7815	44597
11	7125	44308
11	7383	44571
11	6797	44201
11	8373	44392
11	7708	44124
11	8060	43948
11	7296	44492
11	6737	44136
11	6954	44442
11	7910	44351
11	7229	44771
11	6698	44416
11	6932	44706
11	7855	44614
11	6867	44589
11	7729	44273
11	8043	44207
11	7378	44174
11	9141	44069
11	8373	44136
11	8790	43629
11	7920	44153
11	7279	44130
11	7543	44093
11	8594	44044
11	7853	44454
11	7245	44420
11	7527	44380
11	8542	44331
11	7422	44287
11	7939	44148
11	7353	43684
11	7606	44043
11	8693	43984
11	7513	43981
11	7476	44300
11	6861	44751
11	7134	44636
11	6545	44675
11	8063	44481
11	7386	44605
11	7755	44073
11	7042	44549
11	6473	44604
11	6708	44513
11	7600	44438
11	6988	44761
11	6448	44796
11	6699	44704
11	7559	44631
11	6621	44581
11	7035	44598
11	6511	44240
11	6739	44515
11	7644	44434
11	6675	44429
11	6646	44648
11	7644	44274
11	7046	44241
11	7320	44191
11	8322	44149
11	7220	44125
11	7194	44362
11	7276	44119
11	7573	43927
11	7860	43835
11	7178	43911
11	8954	43694
11	8156	43864
11	8545	43351
11	7799	43526
11	7133	43631
11	7382	43562
11	8416	43503
11	7681	43957
11	7059	44028
11	7319	43966
11	8317	43912
11	7270	43607
11	7725	43720
11	7123	43383
11	7357	43706
11	8401	43635
11	7320	43387
11	7245	43830
11	8382	43382
11	7690	43378
11	7971	43356
11	9118	43331
11	7899	43074
11	7829	43523
11	7904	43197
11	7486	43843
11	6868	43920
11	7121	43842
11	8101	43793
11	7074	43527
11	7012	43872
11	7053	43711
11	7622	43405
11	7207	44891
11	7483	44788
11	6808	44867
11	8441	44627
11	7681	44801
11	8050	44282
11	7375	44693
11	6737	44790
11	6963	44715
11	7884	44643
11	7334	44733
11	6723	44809
11	6968	44735
11	7859	44662
11	6888	44602
11	7355	44750
11	6769	44434
11	6990	44720
11	7924	44639
11	6922	44627
11	6907	44675
11	7995	44427
11	7326	44433
11	7593	44390
11	8631	44354
11	7491	44322
11	7482	44383
11	7543	44314
11	7133	44657
11	6527	44742
11	6762	44648
11	7643	44581
11	6688	44545
11	6687	44472
11	6710	44598
11	7280	44304
11	7843	43995
11	7150	44114
11	7402	44051
11	8414	43998
11	7351	43732
11	7301	43903
11	7321	43917
11	7919	43611
11	7103	43894
11	7257	44842
11	8232	44710
11	8678	44077
11	7930	44230
11	7182	44814
11	7440	44672
11	6861	44731
11	8467	44527
11	7746	44682
11	8130	44098
11	7112	45033
11	7373	44889
11	6836	44921
11	8361	44752
11	7701	44883
11	8095	44308
11	7295	44807
11	6746	44856
11	6996	44741
11	7906	44689
11	7199	44427
11	7440	44629
11	6916	44260
11	8472	44487
11	7831	44238
11	8193	43986
11	7370	44599
11	6833	44242
11	7062	44494
11	8016	44452
11	7300	44843
11	6800	44489
11	7037	44717
11	7963	44677
11	6951	44648
11	7880	44380
11	8174	44270
11	7577	44232
11	9354	44155
11	8604	44231
11	9045	43669
11	8069	44260
11	7459	44230
11	7735	44153
11	8813	44140
11	7999	44525
11	7432	44478
11	7717	44400
11	8763	44391
11	7593	44344
11	8109	44221
11	7560	43747
11	7821	44052
11	8942	44049
11	7702	44048
11	7672	44326
11	6923	44903
11	7175	44743
11	6650	44778
11	8154	44612
11	7506	44745
11	7879	44152
11	7101	44698
11	6563	44745
11	6802	44614
11	7701	44574
11	7041	44875
11	6537	44898
11	6784	44760
11	7656	44724
11	6693	44677
11	7106	44707
11	6615	44346
11	6842	44559
11	7760	44531
11	6760	44529
11	6731	44710
11	7788	44379
11	7235	44330
11	7508	44242
11	8549	44239
11	7391	44222
11	7367	44416
11	7467	44175
11	7638	44000
11	7909	43876
11	7290	43948
11	9048	43745
11	8271	43923
11	8675	43363
11	7867	43584
11	7225	43682
11	7488	43580
11	8514	43547
11	7735	43979
11	7151	44044
11	7414	43945
11	8413	43922
11	7346	43607
11	7801	43745
11	7232	43406
11	7472	43680
11	8518	43655
11	7412	43400
11	7337	43805
11	8522	43395
11	7872	43375
11	8160	43328
11	9341	43332
11	8065	43067
11	7998	43482
11	8095	43163
11	7549	43912
11	6971	43978
11	7223	43864
11	8212	43846
11	7160	43570
11	7091	43885
11	7150	43727
11	7797	43400
11	7252	45029
11	7516	44880
11	6913	44956
11	8518	44740
11	7793	44922
11	8178	44345
11	7431	44820
11	6830	44909
11	7069	44793
11	7991	44751
11	7375	44825
11	6809	44889
11	7061	44768
11	7955	44734
11	6968	44670
11	7417	44841
11	6868	44525
11	7102	44751
11	8040	44716
11	7016	44702
11	6995	44710
11	8134	44517
11	7511	44513
11	7794	44431
11	8862	44429
11	7675	44402
11	7659	44421
11	7740	44360
11	7181	44797
11	6623	44870
11	6860	44732
11	7754	44699
11	6776	44667
11	6762	44551
11	6800	44680
11	7459	44387
11	7893	44044
11	7247	44156
11	7508	44057
11	8522	44034
11	7443	43756
11	7381	43890
11	7420	43912
11	8096	43595
11	7192	43937
11	7349	44248
11	7653	44121
11	6998	44222
11	8673	43983
11	7915	44177
11	8326	43615
11	7548	44021
11	6914	44126
11	7170	44044
11	8141	43990
11	7467	44321
11	6872	44403
11	7139	44322
11	8077	44269
11	7051	44166
11	7533	44110
11	6956	43793
11	7199	44074
11	8186	44020
11	7125	43973
11	7079	44274
11	8302	43561
11	7635	43564
11	7944	43526
11	9049	43514
11	7813	43446
11	7775	43770
11	7882	43457
11	7273	44195
11	6687	44276
11	6945	44176
11	7868	44133
11	6862	44058
11	6824	44290
11	6888	44137
11	7569	43632
11	8010	43062
11	7335	43191
11	7603	43121
11	8672	43104
11	7546	42754
11	7461	43222
11	7521	42992
11	8241	42438
11	7271	43160
11	7626	44320
11	6965	44445
11	7220	44361
11	8174	44317
11	7138	44233
11	7110	44277
11	7152	44319
11	7865	43812
11	6916	44265
11	7563	43348
11	6779	45210
11	7672	45065
11	8060	44482
11	7393	44573
11	6717	45162
11	6945	45038
11	6423	45053
11	7896	44887
11	7252	44987
11	7591	44436
11	6668	45086
11	6904	44958
11	6413	44957
11	7815	44811
11	7219	44895
11	7574	44347
11	6837	44845
11	6340	44861
11	6567	44750
11	7422	44684
11	6728	44793
11	6947	45008
11	6468	44613
11	7900	44854
11	7322	44563
11	7648	44335
11	6886	44951
11	6401	44576
11	6610	44824
11	7507	44765
11	6839	44895
11	6379	44524
11	6601	44754
11	7469	44692
11	6529	44652
11	7286	44905
11	7549	44807
11	7007	44735
11	8613	44677
11	7945	44706
11	8326	44173
11	7460	44773
11	6915	44713
11	7156	44634
11	8147	44601
11	7411	44732
11	6894	44666
11	7151	44582
11	8111	44548
11	7050	44497
11	7491	44741
11	6992	44265
11	7227	44556
11	8257	44521
11	7131	44527
11	7111	44503
11	6482	45159
11	6712	45016
11	6230	45011
11	7608	44877
11	7022	44959
11	7359	44397
11	6648	44948
11	6159	44963
11	6378	44835
11	7218	44783
11	6609	44808
11	6145	44807
11	6378	44671
11	7190	44619
11	6300	44554
11	6652	44968
11	6200	44590
11	6414	44805
11	7268	44755
11	6345	44753
11	6331	44616
11	7212	44798
11	6705	44725
11	6951	44634
11	7902	44608
11	6857	44596
11	6844	44471
11	6919	44567
11	7146	44543
11	7393	44438
11	6828	44462
11	8434	44297
11	7739	44416
11	8100	43886
11	7357	44143
11	6781	44195
11	7020	44102
11	7983	44051
11	7257	44192
11	6721	44220
11	6966	44125
11	7899	44080
11	6915	43769
11	7297	44306
11	6777	43934
11	7001	44211
11	7977	44163
11	6957	43925
11	6897	43985
11	7892	44135
11	7302	44090
11	7561	44037
11	8640	44012
11	7491	43776
11	7437	43839
11	7507	43876
11	7071	44350
11	6539	44381
11	6776	44273
11	7694	44234
11	6728	43978
11	6676	43920
11	6713	44140
11	7239	43991
11	6795	45124
11	7030	44999
11	6481	45038
11	7949	44852
11	7295	44986
11	7638	44444
11	6959	44915
11	6410	44975
11	6625	44865
11	7486	44814
11	6930	44354
11	6408	44402
11	6639	44295
11	7472	44238
11	6556	44152
11	6947	44946
11	6442	44613
11	6658	44845
11	7530	44791
11	6581	44775
11	6580	44225
11	7528	44771
11	6965	44745
11	7213	44664
11	8191	44640
11	7112	44614
11	7118	44070
11	7170	44589
11	6739	44731
11	6220	44778
11	6441	44653
11	7269	44601
11	6365	44567
11	6387	43702
11	6391	44599
11	6924	44443
11	7400	44317
11	6808	44391
11	7048	44304
11	7988	44259
11	6995	43998
11	6959	43499
11	6970	44163
11	7520	44012
11	6764	44000
11	6859	44914
11	7128	44803
11	6536	44848
11	8057	44655
11	7378	44787
11	7742	44258
11	7040	44691
11	6467	44751
11	6700	44669
11	7595	44599
11	6987	44674
11	6442	44718
11	6690	44630
11	7554	44562
11	6618	44455
11	7031	44764
11	6504	44421
11	6729	44692
11	7640	44616
11	6670	44586
11	6642	44567
11	7652	44436
11	7048	44412
11	7318	44358
11	8326	44325
11	7220	44271
11	7199	44277
11	7278	44285
11	6795	44755
11	6259	44799
11	6500	44695
11	7346	44638
11	6429	44575
11	6412	44475
11	6456	44647
11	7000	44352
11	7479	43981
11	6860	44065
11	7112	43991
11	8093	43948
11	7068	43639
11	7007	43725
11	7044	43857
11	7624	43551
11	6815	43906
11	7119	44714
11	6517	44801
11	6752	44716
11	7625	44658
11	6678	44581
11	6677	44038
11	6698	44662
11	7267	44358
11	6482	44445
11	7086	43914
11	6923	45039
11	7179	44880
11	6649	44923
11	8156	44758
11	7502	44900
11	7876	44307
11	7102	44812
11	6562	44871
11	6803	44743
11	7702	44710
11	7043	44742
11	6539	44775
11	6788	44643
11	7660	44613
11	6696	44519
11	7106	44848
11	6616	44505
11	6846	44717
11	7764	44693
11	6763	44667
11	6738	44590
11	7798	44511
11	7239	44475
11	7515	44384
11	8559	44387
11	7395	44344
11	7377	44286
11	7476	44320
11	6854	44874
11	6362	44909
11	6599	44759
11	7462	44740
11	6513	44685
11	6493	44520
11	6552	44718
11	7180	44411
11	7545	44023
11	6968	44100
11	7224	43990
11	8211	43974
11	7159	43663
11	7095	43694
11	7150	43851
11	7803	43519
11	6911	43935
11	7170	44818
11	6616	44896
11	6859	44763
11	7741	44743
11	6769	44676
11	6759	44060
11	6797	44717
11	7449	44409
11	6572	44538
11	7182	43924
11	7268	44327
11	6680	44419
11	6938	44321
11	7862	44286
11	6854	44180
11	6821	44146
11	6882	44284
11	7573	43771
11	6638	44299
11	7264	43267
11	6901	44277
11	6890	45058
11	7801	44992
11	8202	44316
11	7513	44377
11	6826	44959
11	7060	44749
11	6528	44739
11	8025	44685
11	7361	44758
11	7710	44107
11	6779	45281
11	7021	45074
11	6520	45047
11	7951	45013
11	7336	45070
11	7697	44427
11	6949	44930
11	6442	44919
11	6675	44717
11	7536	44749
11	6839	44534
11	7065	44715
11	6574	44244
11	8033	44646
11	7436	44277
11	7773	43995
11	6998	44610
11	6501	44153
11	6720	44361
11	7619	44397
11	6952	44963
11	6481	44518
11	6711	44707
11	7587	44738
11	6631	44577
11	7399	44622
11	7663	44443
11	7119	44342
11	8752	44393
11	8074	44388
11	8465	43753
11	7572	44339
11	7024	44246
11	7270	44078
11	8274	44133
11	7527	44728
11	7006	44633
11	7267	44465
11	8244	44518
11	7163	44330
11	7605	44320
11	7101	43759
11	7341	44011
11	8386	44067
11	7242	43916
11	7222	44336
11	6599	44953
11	6833	44733
11	6341	44703
11	7747	44675
11	7141	44730
11	7488	44071
11	6767	44608
11	6265	44596
11	6491	44381
11	7337	44420
11	6731	44888
11	6253	44861
11	6490	44643
11	7314	44682
11	6409	44491
11	6772	44628
11	6305	44172
11	6526	44350
11	7393	44389
11	6452	44246
11	6438	44542
11	7329	44376
11	6818	44275
11	7067	44097
11	8038	44151
11	6971	43986
11	6960	44315
11	7032	43974
11	7268	44096
11	7524	43922
11	6948	43916
11	8589	43855
11	7875	43943
11	8245	43322
11	7483	43552
11	6895	43570
11	7140	43402
11	8114	43433
11	7386	44067
11	6838	44070
11	7089	43900
11	8039	43936
11	7031	43490
11	7423	43696
11	6893	43245
11	7125	43492
11	8114	43525
11	7072	43132
11	7013	43676
11	8020	43454
11	7425	43372
11	7687	43249
11	8789	43299
11	7614	42888
11	7561	43458
11	7627	42985
11	7203	43777
11	6657	43779
11	6901	43599
11	7835	43637
11	6847	43221
11	6797	43664
11	6831	43374
11	7363	43143
11	6892	45257
11	7134	45053
11	6577	45063
11	8078	44985
11	7405	45087
11	7755	44451
11	7056	44919
11	6501	44951
11	6723	44755
11	7593	44790
11	7031	45044
11	6501	45055
11	6738	44864
11	7586	44897
11	6651	44706
11	7049	44943
11	6535	44529
11	6760	44726
11	7644	44757
11	6677	44612
11	6676	44749
11	7637	44708
11	7072	44647
11	7324	44482
11	8323	44537
11	7222	44366
11	7226	44538
11	7279	44352
11	6843	44802
11	6317	44821
11	6544	44613
11	7385	44644
11	6465	44475
11	6473	44482
11	6489	44502
11	7034	44275
11	7518	44108
11	6915	44154
11	7163	43993
11	8125	44025
11	7103	43616
11	7065	43895
11	7081	43762
11	7642	43550
11	6876	43703
11	6962	44673
11	7239	44472
11	6641	44491
11	8189	44414
11	7495	44518
11	7869	43869
11	7146	44315
11	6567	44347
11	6806	44163
11	7709	44193
11	7098	44717
11	6546	44731
11	6800	44552
11	7678	44582
11	6719	44359
11	7137	44392
11	6606	43967
11	6839	44191
11	7760	44212
11	6771	44040
11	6746	44459
11	7760	43946
11	7158	43881
11	7434	43741
11	8461	43797
11	7330	43582
11	7311	44045
11	7388	43624
11	6908	44383
11	6365	44399
11	6609	44202
11	7469	44238
11	6535	44033
11	6521	44370
11	6561	44114
11	7113	43687
11	7602	43359
11	6977	43413
11	7236	43251
11	8235	43300
11	7184	42823
11	7126	43418
11	7162	43037
11	7748	42610
11	6934	43126
11	7217	44692
11	6612	44747
11	6854	44568
11	7743	44603
11	6774	44396
11	6775	44565
11	6797	44476
11	7376	44063
11	6581	44328
11	7200	43510
11	7031	44771
11	7292	44533
11	6752	44552
11	8284	44494
11	7615	44609
11	7997	43916
11	7211	44404
11	6660	44436
11	6908	44221
11	7814	44279
11	7156	44778
11	6640	44789
11	6895	44570
11	7778	44632
11	6797	44405
11	7218	44448
11	6714	44021
11	6954	44200
11	7880	44268
11	6863	44091
11	6840	44474
11	7911	43974
11	7347	43894
11	7628	43729
11	8689	43817
11	7506	43611
11	7489	44037
11	7586	43612
11	6973	44480
11	6464	44490
11	6708	44258
11	7583	44323
11	6617	44119
11	6601	44422
11	6656	44164
11	7290	43708
11	7668	43348
11	7080	43402
11	7343	43206
11	8345	43277
11	7271	42797
11	7209	43360
11	7264	42986
11	7924	42505
11	7027	43108
11	7275	44774
11	6710	44824
11	6962	44609
11	7856	44669
11	6865	44461
11	6857	44598
11	6897	44508
11	7560	44073
11	6671	44404
11	7293	43480
11	7379	43836
11	6785	43897
11	7049	43706
11	7987	43768
11	6959	43509
11	6930	43953
11	6993	43626
11	7689	42905
11	6748	43653
11	7386	42311
11	7004	44002
11	6588	45268
11	6824	45054
11	6331	45032
11	7736	45000
11	7132	45063
11	7474	44411
11	6757	44913
11	6258	44910
11	6483	44703
11	7330	44742
11	6722	44957
11	6247	44940
11	6483	44731
11	7308	44770
11	6403	44544
11	6761	44952
11	6298	44512
11	6521	44691
11	7386	44731
11	6447	44570
11	6434	44626
11	7332	44706
11	6819	44615
11	7069	44441
11	8041	44500
11	6972	44310
11	6963	44401
11	7035	44319
11	6540	44872
11	6073	44853
11	6300	44630
11	7111	44675
11	6227	44480
11	6222	44404
11	6257	44534
11	6775	44302
11	7191	44084
11	6651	44092
11	6895	43918
11	7828	43958
11	6843	43514
11	6793	43687
11	6826	43695
11	7367	43476
11	6610	43687
11	6826	45014
11	6309	45037
11	6538	44837
11	7369	44877
11	6456	44681
11	6467	44216
11	6484	44731
11	7023	44506
11	6280	44443
11	6867	43895
11	6897	44701
11	6353	44724
11	6598	44535
11	7458	44573
11	6524	44343
11	6511	44438
11	6554	44443
11	7114	44030
11	6328	44358
11	6926	43435
11	6567	44544
11	6967	44769
11	6459	44787
11	6707	44561
11	7578	44628
11	6613	44409
11	6599	44444
11	6656	44471
11	7297	44019
11	6420	44416
11	7025	43393
11	6663	44590
11	6737	43953
12	6711	45346
12	7590	45191
12	7975	44627
12	7318	44707
12	6650	45338
12	6876	45225
12	6362	45229
12	7809	45067
12	7177	45154
12	7509	44620
12	6602	45481
12	6836	45369
12	6354	45355
12	7731	45213
12	7147	45284
12	7494	44758
12	6770	45317
12	6283	45319
12	6505	45219
12	7344	45147
12	6665	44922
12	6882	45149
12	6409	44748
12	7817	44984
12	7248	44685
12	7567	44476
12	6822	45131
12	6344	44747
12	6548	45003
12	7427	44935
12	6775	45302
12	6323	44922
12	6540	45162
12	7391	45091
12	6470	45119
12	7206	45049
12	7465	44964
12	6936	44884
12	8506	44826
12	7855	44846
12	8229	44330
12	7378	44973
12	6845	44903
12	7082	44833
12	8051	44794
12	7331	45154
12	6828	45077
12	7079	45008
12	8018	44967
12	6981	44985
12	7413	44892
12	6925	44409
12	7154	44711
12	8160	44668
12	7061	44721
12	7042	44926
12	6418	45323
12	6646	45196
12	6171	45183
12	7528	45044
12	6952	45115
12	7282	44574
12	6583	45169
12	6102	45172
12	6316	45058
12	7142	44994
12	6544	45277
12	6089	45263
12	6316	45146
12	7115	45083
12	6241	45094
12	6591	45138
12	6145	44752
12	6354	44981
12	7193	44917
12	6287	44966
12	6272	45085
12	7133	44985
12	6639	44904
12	6879	44827
12	7811	44789
12	6788	44830
12	6776	44958
12	6851	44753
12	7078	44741
12	7323	44651
12	6766	44665
12	8350	44497
12	7666	44605
12	8020	44096
12	7285	44413
12	6719	44450
12	6951	44370
12	7900	44308
12	7188	44714
12	6662	44730
12	6901	44651
12	7821	44595
12	6850	44375
12	7233	44510
12	6720	44133
12	6938	44420
12	7899	44358
12	6894	44186
12	6836	44506
12	7809	44355
12	7232	44300
12	7484	44261
12	8544	44226
12	7415	44055
12	7363	44375
12	7434	44095
12	7006	44603
12	6482	44620
12	6713	44531
12	7620	44475
12	6665	44290
12	6615	44525
12	6655	44387
12	7168	44255
12	6715	45467
12	6949	45352
12	6409	45375
12	7855	45194
12	7213	45312
12	7549	44785
12	6876	45316
12	6341	45358
12	6551	45257
12	7399	45196
12	6847	45266
12	6338	45288
12	6564	45190
12	7385	45128
12	6486	45127
12	6871	45291
12	6375	44945
12	6587	45184
12	7445	45120
12	6514	45160
12	6511	45120
12	7438	45140
12	6888	45099
12	7131	45027
12	8091	44995
12	7035	45027
12	7038	44994
12	7094	44948
12	6657	45190
12	6151	45221
12	6366	45106
12	7183	45044
12	6295	45069
12	6301	44914
12	6322	45044
12	6845	44915
12	7319	44756
12	6738	44813
12	6973	44736
12	7903	44681
12	6921	44493
12	6881	44565
12	6902	44589
12	7439	44461
12	6693	44549
12	6786	45068
12	7053	44971
12	6472	45007
12	7967	44811
12	7303	44932
12	7661	44422
12	6965	44903
12	6406	44954
12	6633	44881
12	7514	44800
12	6913	45115
12	6383	45145
12	6626	45074
12	7476	44994
12	6554	44969
12	6960	44926
12	6445	44575
12	6665	44858
12	7560	44770
12	6607	44791
12	6581	45010
12	7561	44614
12	6975	44581
12	7239	44542
12	8226	44496
12	7144	44496
12	7124	44734
12	7203	44463
12	6724	44953
12	6200	44987
12	6435	44899
12	7270	44826
12	6367	44821
12	6351	44976
12	6396	44843
12	6926	44566
12	7403	44225
12	6798	44296
12	7043	44238
12	8012	44179
12	7000	43946
12	6941	44301
12	6981	44098
12	7545	43807
12	6752	44194
12	7036	45098
12	6448	45168
12	6678	45093
12	7540	45024
12	6607	45013
12	6605	44997
12	6630	45035
12	7184	44756
12	6411	44931
12	7014	44391
12	6854	45202
12	7106	45058
12	6585	45090
12	8064	44925
12	7425	45055
12	7792	44484
12	7032	45031
12	6500	45076
12	6736	44960
12	7619	44917
12	6973	45209
12	6479	45230
12	6722	45112
12	7579	45074
12	6633	45048
12	7040	45018
12	6556	44666
12	6781	44889
12	7682	44855
12	6700	44876
12	6676	45057
12	7712	44705
12	7166	44658
12	7435	44580
12	8457	44575
12	7319	44581
12	7302	44779
12	7401	44512
12	6786	45084
12	6302	45107
12	6533	44973
12	7383	44941
12	6450	44941
12	6430	45057
12	6491	44924
12	7104	44642
12	7471	44275
12	6904	44339
12	7153	44244
12	8126	44217
12	7089	43976
12	7026	44297
12	7085	44101
12	7721	43793
12	6845	44232
12	7091	45212
12	6547	45273
12	6784	45152
12	7654	45119
12	6699	45109
12	6687	45054
12	6729	45098
12	7367	44820
12	6499	45035
12	7108	44412
12	7192	44534
12	6616	44613
12	6868	44531
12	7778	44483
12	6788	44433
12	6756	44664
12	6818	44488
12	7490	43997
12	6571	44542
12	7194	43567
12	6828	44716
12	6418	45481
12	6645	45356
12	6170	45350
12	7526	45213
12	6951	45293
12	7278	44753
12	6583	45309
12	6103	45321
12	6316	45210
12	7144	45153
12	6544	45198
12	6091	45193
12	6316	45081
12	7117	45023
12	6243	44989
12	6589	45302
12	6146	44931
12	6355	45156
12	7197	45099
12	6289	45123
12	6276	45017
12	7141	45139
12	6645	45071
12	6885	44990
12	7821	44960
12	6793	44973
12	6784	44881
12	6859	44917
12	6363	45272
12	5917	45268
12	6133	45140
12	6922	45090
12	6065	45092
12	6057	44904
12	6099	45088
12	6596	44951
12	6999	44747
12	6480	44771
12	6711	44683
12	7617	44636
12	6665	44416
12	6615	44405
12	6653	44543
12	7173	44407
12	6435	44565
12	6649	45245
12	6151	45280
12	6368	45170
12	7175	45121
12	6294	45111
12	6300	44512
12	6322	45111
12	6838	44968
12	6115	44885
12	6686	44581
12	6721	45111
12	6195	45152
12	6428	45067
12	7264	45002
12	6362	44968
